113,200
114,200
115,200
116,200
110,199
111,199
112,199
113,199
114,199
115,199
116,199
117,199
118,199
119,199
120,199
121,199
122,199
123,199
124,199
125,199
126,199
127,199
109,198
110,198
111,198
112,198
113,198
114,198
115,198
116,198
117,198
118,198
119,198
120,198
121,198
122,198
123,198
124,198
125,198
126,198
127,198
128,198
129,198
108,197
109,197
110,197
111,197
112,197
113,197
114,197
115,197
116,197
117,197
118,197
119,197
120,197
121,197
122,197
123,197
124,197
125,197
126,197
127,197
128,197
129,197
130,197
131,197
107,196
108,196
109,196
110,196
111,196
112,196
113,196
114,196
115,196
116,196
117,196
118,196
119,196
120,196
121,196
122,196
123,196
124,196
125,196
126,196
127,196
128,196
129,196
130,196
131,196
132,196
133,196
134,196
135,196
136,196
137,196
138,196
139,196
98,195
99,195
100,195
101,195
102,195
103,195
104,195
105,195
106,195
107,195
108,195
109,195
110,195
111,195
112,195
113,195
114,195
115,195
116,195
117,195
118,195
119,195
120,195
121,195
122,195
123,195
124,195
125,195
126,195
127,195
128,195
129,195
130,195
131,195
132,195
133,195
134,195
135,195
136,195
137,195
138,195
139,195
140,195
141,195
142,195
143,195
144,195
145,195
146,195
147,195
148,195
149,195
150,195
96,194
97,194
98,194
99,194
100,194
101,194
102,194
103,194
104,194
105,194
106,194
107,194
108,194
109,194
110,194
111,194
112,194
113,194
114,194
115,194
116,194
117,194
118,194
119,194
120,194
121,194
122,194
123,194
124,194
125,194
126,194
127,194
128,194
129,194
130,194
131,194
132,194
133,194
134,194
135,194
136,194
137,194
138,194
139,194
140,194
141,194
142,194
143,194
144,194
145,194
146,194
147,194
148,194
149,194
150,194
151,194
95,193
96,193
97,193
98,193
99,193
100,193
101,193
102,193
103,193
104,193
105,193
106,193
107,193
108,193
109,193
110,193
111,193
112,193
113,193
114,193
115,193
116,193
117,193
118,193
119,193
120,193
121,193
122,193
123,193
124,193
125,193
126,193
127,193
128,193
129,193
130,193
131,193
132,193
133,193
134,193
135,193
136,193
137,193
138,193
139,193
140,193
141,193
142,193
143,193
144,193
145,193
146,193
147,193
148,193
149,193
150,193
151,193
152,193
94,192
95,192
96,192
97,192
98,192
99,192
100,192
101,192
102,192
103,192
104,192
105,192
106,192
107,192
108,192
109,192
110,192
111,192
112,192
113,192
114,192
115,192
116,192
117,192
118,192
119,192
120,192
121,192
122,192
123,192
124,192
125,192
126,192
127,192
128,192
129,192
130,192
131,192
132,192
133,192
134,192
135,192
136,192
137,192
138,192
139,192
140,192
141,192
142,192
143,192
144,192
145,192
146,192
147,192
148,192
149,192
150,192
151,192
152,192
92,191
93,191
94,191
95,191
96,191
97,191
98,191
99,191
100,191
101,191
102,191
103,191
104,191
105,191
106,191
107,191
108,191
109,191
110,191
111,191
112,191
113,191
114,191
115,191
116,191
117,191
118,191
119,191
120,191
121,191
122,191
123,191
124,191
125,191
126,191
127,191
128,191
129,191
130,191
131,191
132,191
133,191
134,191
135,191
136,191
137,191
138,191
139,191
140,191
141,191
142,191
143,191
144,191
145,191
146,191
147,191
148,191
149,191
150,191
151,191
152,191
153,191
154,191
89,190
90,190
91,190
92,190
93,190
94,190
95,190
96,190
97,190
98,190
99,190
100,190
101,190
102,190
103,190
104,190
105,190
106,190
107,190
108,190
109,190
110,190
111,190
112,190
113,190
114,190
115,190
116,190
117,190
118,190
119,190
120,190
121,190
122,190
123,190
124,190
125,190
126,190
127,190
128,190
129,190
130,190
131,190
132,190
133,190
134,190
135,190
136,190
137,190
138,190
139,190
140,190
141,190
142,190
143,190
144,190
145,190
146,190
147,190
148,190
149,190
150,190
151,190
152,190
153,190
154,190
155,190
156,190
157,190
158,190
159,190
160,190
161,190
162,190
163,190
164,190
165,190
166,190
167,190
168,190
88,189
89,189
90,189
91,189
92,189
93,189
94,189
95,189
96,189
97,189
98,189
99,189
100,189
101,189
102,189
103,189
104,189
105,189
106,189
107,189
108,189
109,189
110,189
111,189
112,189
113,189
114,189
115,189
116,189
117,189
118,189
119,189
120,189
121,189
122,189
123,189
124,189
125,189
126,189
127,189
128,189
129,189
130,189
131,189
132,189
133,189
134,189
135,189
136,189
137,189
138,189
139,189
140,189
141,189
142,189
143,189
144,189
145,189
146,189
147,189
148,189
149,189
150,189
151,189
152,189
153,189
154,189
155,189
156,189
157,189
158,189
159,189
160,189
161,189
162,189
163,189
164,189
165,189
166,189
167,189
168,189
169,189
170,189
87,188
88,188
89,188
90,188
91,188
92,188
